Name,State,Sweep ID,Sweep Label,Model,Repeated,Num Repeats,Rep Budget,Direction,OT Multiplier,Eval Loss,Train Loss (last),Train Loss (avg),Global Step,Epoch,Tokens Seen,Unique Tokens,Train Tok/s,Learning Rate,Duration,Finished,Created,W&B Link
mirror_dfp1hz05,finished,vgquhbwq,"63M nr=[1,193,373,719,2682]",63M,repeated,373,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-23T13:42:01Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_dfp1hz05
mirror_twrniiuh,finished,vgquhbwq,"63M nr=[1,193,373,719,2682]",63M,repeated,719,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-23T13:59:55Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_twrniiuh
mirror_jtb8gjo9,finished,vgquhbwq,"63M nr=[1,193,373,719,2682]",63M,repeated,2682,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-23T14:00:05Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_jtb8gjo9
mirror_5lc5sxbh,finished,4hlmjou6,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,99,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T14:35:56Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_5lc5sxbh
mirror_oxpv1ums,finished,4hlmjou6,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,193,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T14:36:04Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_oxpv1ums
mirror_z94ic4cp,finished,4hlmjou6,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,373,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T14:53:59Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_z94ic4cp
mirror_fa7g0x7u,finished,4hlmjou6,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,719,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T14:54:08Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_fa7g0x7u
mirror_wacmtdkq,finished,4hlmjou6,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,1388,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T14:54:18Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_wacmtdkq
mirror_4a4zjuy8,finished,4hlmjou6,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,2682,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T15:11:58Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_4a4zjuy8
mirror_1ru9c0da,finished,xue943dx,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,99,10%,top,2,6.699889659881592,5.4628,,800,0.1999250281144571,272110842,274859.4363636364,195389.943,0.000911838439999278,N/A,N/A,2026-04-23T15:47:00Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_1ru9c0da
mirror_x6v7sros,finished,xue943dx,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,193,10%,top,2,5.461147785186768,5.4143,,825,0.2058896930371849,279996636,145075.97720207254,161575.274,0.0009140146178955364,N/A,N/A,2026-04-23T15:47:14Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_x6v7sros
mirror_s69sh7bt,finished,xue943dx,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,373,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T15:47:24Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_s69sh7bt
mirror_80c40hw9,finished,xue943dx,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,719,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T15:47:31Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_80c40hw9
mirror_cmxomp2x,finished,xue943dx,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,1388,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T15:47:38Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_cmxomp2x
mirror_57t83hy8,finished,xue943dx,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,2682,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T15:47:45Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_57t83hy8
mirror_p7kj5wzx,finished,rmn1rtwf,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,99,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T16:05:44Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_p7kj5wzx
mirror_v7yzu2t4,finished,rmn1rtwf,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,193,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T16:05:51Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_v7yzu2t4
fresh-sweep-2,finished,0zqtw8nl,"34M nr=[1,193,10000]",34M,repeated,193,10%,top,2,4.5502166748046875,4.4491,5.219766603760396,4162,1,1362472593,705944.3487046632,55603.683,1.8317154834053e-09,7h 12m,9d 2h ago,2026-04-23T16:13:52Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ur5xn8li
mirror_8scndj2u,finished,rmn1rtwf,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,373,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T16:23:51Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_8scndj2u
mirror_5b8evc98,finished,rmn1rtwf,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,719,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T16:23:58Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_5b8evc98
mirror_upgtiidp,finished,rmn1rtwf,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,1388,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T16:24:07Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_upgtiidp
mirror_0aynmodj,finished,rmn1rtwf,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,2682,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T16:24:13Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_0aynmodj
mirror_1g2mulua,finished,x6ldur7u,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,99,10%,top,2,6.751043319702148,6.8586,,400,0.09625975324182488,131033177,132356.74444444446,157739.339,0.0004383824937201087,N/A,N/A,2026-04-23T16:42:18Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_1g2mulua
mirror_d8io3w5w,finished,x6ldur7u,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,193,10%,top,2,6.754371166229248,5.9586,,600,0.14418677733309918,196273226,101695.9720207254,138221.578,0.0006573330283400672,N/A,N/A,2026-04-23T16:42:24Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_d8io3w5w
mirror_9j834rvl,finished,x6ldur7u,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,373,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T16:42:31Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_9j834rvl
mirror_ybf5iw7r,finished,x6ldur7u,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,719,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T16:42:38Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_ybf5iw7r
mirror_u7hg3i2o,finished,x6ldur7u,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,1388,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:00:35Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_u7hg3i2o
mirror_70mu59vv,finished,x6ldur7u,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,2682,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:00:42Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_70mu59vv
mirror_y308tls8,finished,2rc7faob,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,99,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:00:49Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_y308tls8
winter-sweep-1,finished,palnm9f1,"63M nr=[1,13,51,193,373,719,2682,10000]",63M,non-repeated,1,10%,top,0.25,4.84359884262085,4.8392,5.820838362064417,1388,1,314352008,31435200.8,50246.959,2.9561535950987624e-07,2h 17m,9d 6h ago,2026-04-23T17:05:41Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/uosoxrjh
sweet-sweep-2,finished,palnm9f1,"63M nr=[1,13,51,193,373,719,2682,10000]",63M,repeated,13,10%,top,0.25,4.837763786315918,4.8369,5.806025836718891,1386,1,314361669,2418166.684615385,50017.152,2.179790609893361e-07,2h 17m,9d 6h ago,2026-04-23T17:05:42Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/z58hb32m
mirror_2x2wsmpq,finished,2rc7faob,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,193,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:19:00Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_2x2wsmpq
mirror_e9v1s56e,finished,2rc7faob,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,373,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:19:10Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_e9v1s56e
mirror_9em4v74i,finished,g16hy5ss,"153M nr=[1,99,193,373,2682]",153M,non-repeated,1,10%,top,2,3.209057569503784,3.2038,3.6990055095248486,12808,1,6124414115,612441411.5,124451.082,2.1221729272118822e-09,N/A,N/A,2026-04-23T17:19:16Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_9em4v74i
mirror_sh67myi5,finished,2rc7faob,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,719,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:19:25Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_sh67myi5
mirror_gdhaoqrk,finished,2rc7faob,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,1388,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:19:31Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_gdhaoqrk
mirror_7bqe2kfs,finished,2rc7faob,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,2682,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:37:55Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_7bqe2kfs
mirror_kxn2kc7m,finished,ouhc73uv,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,99,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:38:02Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_kxn2kc7m
mirror_oocfwcbo,finished,ouhc73uv,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,193,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:38:09Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_oocfwcbo
mirror_nq1fsays,finished,ouhc73uv,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,373,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:56:30Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_nq1fsays
mirror_o2hlgpcj,finished,ouhc73uv,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,719,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:56:37Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_o2hlgpcj
mirror_m75y79s6,finished,ouhc73uv,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,1388,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:56:44Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_m75y79s6
mirror_scb5bsqj,finished,ouhc73uv,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,2682,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-23T17:56:50Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_scb5bsqj
mirror_w5id7fvd,finished,x5tgodji,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,99,10%,top,2,4.51857328414917,4.47,5.225250462331126,4196,1,1362481411,1376243.8494949494,82185.02,9.692359068538817e-08,N/A,N/A,2026-04-23T18:14:42Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_w5id7fvd
helpful-sweep-3,finished,palnm9f1,"63M nr=[1,13,51,193,373,719,2682,10000]",63M,repeated,51,10%,top,0.25,4.8571696281433105,4.8105,5.79212452476628,1387,1,314418131,616506.1392156864,50390.66,2.553572737390543e-07,2h 7m,9d 4h ago,2026-04-23T19:23:24Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/h8q9evxu
warm-sweep-4,finished,palnm9f1,"63M nr=[1,13,51,193,373,719,2682,10000]",63M,repeated,193,10%,top,0.25,4.970602035522461,4.7088,5.733029947419097,1380,1,314477313,162941.61295336788,50061.678,5.4894332350238523e-08,2h 7m,9d 4h ago,2026-04-23T19:23:49Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/3n60nyxa
mirror_bhxm8vx2,finished,fptuexnn,"344M nr=[75,120,175]",344M,repeated,75,10%,top,1,3.0089173316955566,2.7329,3.3081312280954775,12416,1,6880417874,9173890.498666668,189484.492,8.182783907177537e-09,N/A,N/A,2026-04-23T20:11:38Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_bhxm8vx2
sweet-sweep-5,finished,palnm9f1,"63M nr=[1,13,51,193,373,719,2682,10000]",63M,repeated,373,10%,top,0.25,4.9901018142700195,4.6089,5.665269265550681,1383,1,314695380,84368.7345844504,50510.559,1.23062240034639e-07,2h 5m,9d 2h ago,2026-04-23T21:31:09Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/56vhv9ra
lucky-sweep-6,finished,palnm9f1,"63M nr=[1,13,51,193,373,719,2682,10000]",63M,repeated,719,10%,top,0.25,4.986385345458984,4.5031,5.590570422424667,1392,1,315771785,43918.18984700974,50097.036,4.85998534304436e-07,2h 5m,9d 2h ago,2026-04-23T21:31:57Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/71jmmcym
mirror_vn8js4m1,finished,x5tgodji,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,193,10%,top,2,4.552491664886475,4.4542,5.215555403698971,4202,1,1362485696,705951.1378238342,80974.365,1.7970021113647944e-09,N/A,N/A,2026-04-23T22:51:56Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_vn8js4m1
electric-sweep-3,finished,0zqtw8nl,"34M nr=[1,193,10000]",34M,repeated,10000,10%,top,2,4.586859226226807,4.1123,4.888008284602993,4182,1,1373157371,13731.573709999999,55675.888,1.814234266138588e-09,7h 20m,8d 19h ago,2026-04-23T23:26:47Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/jq0cbc39
hearty-sweep-7,finished,palnm9f1,"63M nr=[1,13,51,193,373,719,2682,10000]",63M,repeated,2682,10%,top,0.25,4.9181976318359375,4.3767,5.432572857900099,1408,1,318056764,11858.939746457869,50825.22,1.1872963200435898e-07,2h 5m,9d 0h ago,2026-04-23T23:37:15Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ohf0snug
olive-sweep-8,finished,palnm9f1,"63M nr=[1,13,51,193,373,719,2682,10000]",63M,repeated,10000,10%,top,0.25,4.888571262359619,4.3058,5.348784271635711,1389,1,319788484,3197.88484,50482.93,3.387372766407629e-07,2h 6m,9d 0h ago,2026-04-23T23:38:16Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/z5g5vd2l
mirror_z85i9zlm,finished,x5tgodji,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,373,10%,top,2,4.625173568725586,4.3336,5.160931091818799,4187,1,1362673335,365327.971849866,81676.904,3.3985558775291065e-08,N/A,N/A,2026-04-24T03:43:17Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_z85i9zlm
mirror_r94346gk,finished,fptuexnn,"344M nr=[75,120,175]",344M,repeated,120,10%,top,1,3.013617753982544,2.7151,3.2655968441207865,12405,1,6880558378,5733798.648333334,189757.263,1.0209549211784374e-09,N/A,N/A,2026-04-24T06:26:01Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_r94346gk
mirror_bsfl0jr0,finished,g16hy5ss,"153M nr=[1,99,193,373,2682]",153M,repeated,99,10%,top,2,3.2802395820617676,3.1077,3.6469892148397416,12790,1,6124416798,6186279.593939395,121803.874,6.725471840484074e-09,N/A,N/A,2026-04-24T07:15:07Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_bsfl0jr0
mirror_fwg8a7yn,finished,x5tgodji,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,719,10%,top,2,4.685102939605713,4.3128,5.120314022602144,4191,1,1363786491,189678.2324061196,83206.789,5.8012826126687325e-08,N/A,N/A,2026-04-24T08:38:02Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_fwg8a7yn
ethereal-sweep-1,finished,ty7m93l8,"344M nr=[1,193]",344M,non-repeated,1,10%,top,1,2.9349639415740967,2.9283,3.3954238724180135,13671,1,6880455188,688045518.8000001,42529.158,1.1303283512308604e-08,46h 4m,6d 19h ago,2026-04-24T08:40:00Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/x44ip5wb
mirror_jcgzqgwv,finished,x5tgodji,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,1388,10%,top,2,4.674317359924316,4.2446,5.0555213536738215,4190,1,1363646052,98245.39279538907,77826.16,5.1388648316039737e-08,N/A,N/A,2026-04-24T13:27:20Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_jcgzqgwv
mirror_r9p0thr6,finished,2hjv1ph9,"93M nr=[1,99,193,373,2682]",93M,non-repeated,1,10%,top,2,3.520303964614868,3.5199,4.08806549753352,8701,1,3722761195,372276119.5,65426.834,2.1267087011070163e-10,N/A,N/A,2026-04-24T15:53:43Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_r9p0thr6
mirror_dvuapy7b,finished,fptuexnn,"344M nr=[75,120,175]",344M,repeated,175,10%,top,1,3.0105068683624268,2.6976,3.242337353004498,12407,1,6880483459,3931704.8337142863,188954.395,1.8146648160040302e-09,N/A,N/A,2026-04-24T16:58:59Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_dvuapy7b
mirror_pwp3vzu6,finished,x5tgodji,"34M nr=[99,193,373,719,1388,2682]",34M,repeated,2682,10%,top,2,4.637641429901123,4.2004,4.990902007165152,4202,1,1363757482,50848.526547352725,86487.987,1.7970021113647944e-09,N/A,N/A,2026-04-24T18:38:25Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_pwp3vzu6
mirror_5fnw6qxx,finished,g16hy5ss,"153M nr=[1,99,193,373,2682]",153M,repeated,193,10%,top,2,3.305934190750122,2.9875,3.555848242857049,12785,1,6124628002,3173382.384455959,113394.679,3.181326536961833e-09,N/A,N/A,2026-04-24T21:39:42Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_5fnw6qxx
mirror_sqer07ch,finished,kksm2h8b,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,3,10%,top,2,4.0844221115112305,4.0734,4.762194029081852,5450,1,1920190481,64006349.366666675,114316.042,1.2414822540616676e-10,N/A,N/A,2026-04-24T23:36:04Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_sqer07ch
mirror_x6ju0qit,finished,lhx7v3wg,344M nr=[373],344M,repeated,373,10%,top,1,2.997225761413574,2.6954,3.209545818672291,12396,1,6880684231,1844687.4613941018,189670.438,6.274691277898233e-08,N/A,N/A,2026-04-25T03:41:50Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_x6ju0qit
mirror_f8lit1mv,finished,kksm2h8b,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,13,10%,top,2,4.089198589324951,4.0757,4.762223756260809,5448,1,1920191675,14770705.192307692,113960.397,7.157324569510879e-08,N/A,N/A,2026-04-25T04:32:13Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_f8lit1mv
mirror_phzplp7s,finished,2hjv1ph9,"93M nr=[1,99,193,373,2682]",93M,repeated,99,10%,top,2,3.5649383068084717,3.4741,4.06027238018978,8685,1,3722809014,3760413.145454546,53476.33,6.4555222275610806e-09,N/A,N/A,2026-04-25T08:08:18Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_phzplp7s
mirror_9x525ver,finished,kksm2h8b,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,51,10%,top,2,4.098667144775391,4.0713,4.753449479088891,5441,1,1920242353,3765181.0843137256,113981.37,3.6010415506496876e-08,N/A,N/A,2026-04-25T09:32:20Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_9x525ver
mirror_6l9wpqhq,finished,g16hy5ss,"153M nr=[1,99,193,373,2682]",153M,repeated,373,10%,top,2,3.297304391860962,2.9723,3.5131067132038867,12772,1,6124693410,1642008.9571045577,127735.48,1.3938364093112172e-08,N/A,N/A,2026-04-25T12:51:07Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_6l9wpqhq
mirror_1pf29hce,finished,m7ffrkei,"344M nr=[95,110,130,150]",344M,repeated,95,10%,top,1,3.0124576091766357,2.7286,3.2847405241814034,12418,1,6880454861,7242584.064210527,189755.817,1.0217279919941002e-08,N/A,N/A,2026-04-25T14:15:49Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_1pf29hce
mirror_cqyu17yf,finished,kksm2h8b,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,99,10%,top,2,4.112186431884766,4.0489,4.744839540555953,5436,1,1920219347,1939615.502020202,115675.386,1.7976047790049755e-08,N/A,N/A,2026-04-25T14:15:58Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_cqyu17yf
logical-sweep-2,finished,9aqpmgme,"63M nr=[13,51,193,373,719,2682,10000]",63M,repeated,51,10%,top,4,3.705129861831665,3.6898,4.226328782923679,10511,1,5029886416,9862522.384313727,65918.056,5.458759831243796e-09,21h 37m,6d 9h ago,2026-04-25T19:09:48Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/qgfskyd2
wobbly-sweep-3,finished,9aqpmgme,"63M nr=[13,51,193,373,719,2682,10000]",63M,repeated,193,10%,top,4,3.755620241165161,3.6444,4.1989817910931135,10498,1,5029924738,2606178.6207253886,66237.467,2.1886960502681503e-08,21h 57m,6d 8h ago,2026-04-25T19:09:54Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ih84wcur
efficient-sweep-4,finished,9aqpmgme,"63M nr=[13,51,193,373,719,2682,10000]",63M,repeated,373,10%,top,4,3.814769983291626,3.4818,4.09906738191099,10494,1,5029970606,1348517.5887399465,66074.639,1.521017432913562e-08,22h 1m,6d 8h ago,2026-04-25T19:09:59Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/e60jxvot
honest-sweep-5,finished,9aqpmgme,"63M nr=[13,51,193,373,719,2682,10000]",63M,repeated,719,10%,top,4,3.822969913482666,3.4463,4.051404390651735,10511,1,5030365272,699633.5566063978,66068.999,5.458759831243796e-09,21h 50m,6d 8h ago,2026-04-25T19:10:05Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/05u76tnq
daily-sweep-6,finished,9aqpmgme,"63M nr=[13,51,193,373,719,2682,10000]",63M,repeated,2682,10%,top,4,3.7774059772491455,3.3682,3.988688638026233,10479,1,5033359177,187671.85596569726,66116.372,9.533636255097203e-10,22h 12m,6d 8h ago,2026-04-25T19:10:10Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/7gsedjf9
firm-sweep-7,finished,9aqpmgme,"63M nr=[13,51,193,373,719,2682,10000]",63M,repeated,10000,10%,top,4,3.734148979187012,3.3427,3.93080914959364,10501,1,5030177242,50301.77242,66671.271,1.5192142578656914e-10,23h 17m,6d 7h ago,2026-04-25T19:10:16Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/dqftegkk
mirror_3c10ss6y,finished,kksm2h8b,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,193,10%,top,2,4.166318893432617,3.9998,4.715428817123502,5452,1,1920310223,994979.3901554404,113041.108,1.1168212802484271e-09,N/A,N/A,2026-04-25T19:12:15Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_3c10ss6y
mirror_mxa919dj,finished,kksm2h8b,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,373,10%,top,2,4.217250823974609,3.88,4.631092580323367,5432,1,1920489802,514876.6225201073,113100.883,8.00041867635059e-09,N/A,N/A,2026-04-26T00:10:53Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_mxa919dj
mirror_xh6m969j,finished,m7ffrkei,"344M nr=[95,110,130,150]",344M,repeated,110,10%,top,1,3.014312267303467,2.7245,3.2733437933910285,12410,1,6880523038,6255020.943636364,189647.804,3.4287759121527293e-09,N/A,N/A,2026-04-26T00:27:55Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_xh6m969j
mirror_bkpd0pyf,finished,g16hy5ss,"153M nr=[1,99,193,373,2682]",153M,repeated,2682,10%,top,2,3.2484779357910156,2.9427,3.442556310063654,12785,1,6125468674,228391.82229679343,126725.244,3.181326536961833e-09,N/A,N/A,2026-04-26T02:43:42Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_bkpd0pyf
mirror_nm1jorow,finished,2hjv1ph9,"93M nr=[1,99,193,373,2682]",93M,repeated,193,10%,top,2,3.621902704238891,3.2855,3.9699659135362255,8675,1,3722889045,1928958.054404145,86020.807,5.3474604009162756e-11,N/A,N/A,2026-04-26T03:50:59Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_nm1jorow
mirror_cixhqd3b,finished,kksm2h8b,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,719,10%,top,2,4.231802463531494,3.8355,4.5877297166210775,5437,1,1920677187,267131.7367176635,111970.037,2.1087165722384457e-08,N/A,N/A,2026-04-26T04:59:16Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_cixhqd3b
usual-sweep-2,finished,ty7m93l8,"344M nr=[1,193]",344M,repeated,193,10%,top,1,3.007398843765259,2.7018,3.2228036694287625,13644,1,6880467220,3565008.922279793,41210.147,4.7473274011765816e-08,47h 27m,4d 19h ago,2026-04-26T06:45:04Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/uq2spik6
mirror_wvfjp421,finished,kksm2h8b,"48M nr=[3,13,51,99,193,373,719,1388,2682]",48M,repeated,1388,10%,top,2,4.217118740081787,3.8287,4.553058296409053,5422,1,1920278513,138348.59603746398,112508.814,6.637129562066592e-08,N/A,N/A,2026-04-26T10:09:30Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_wvfjp421
